Gammaproteobacteria,1432
Deltaproteobacteria,421
Desulfobacterium,341
Sulfurovum,287
Bacteroides,287
Maribacter,256
Desulfatibacillum,239
Thioalkalivibrio,235
Geobacter,231
Flavobacteriales,224
Planctomyces,219
Desulfococcus,210
Shewanella,209
Desulfuromonas,201
Bacteria,189
Nitrosopumilus,188
Pseudomonas,175
Desulfovibrio,174
Rhodopirellula,174
Nitrosococcus,162
Algoriphagus,152
Polaribacter,145
Allochromatium,144
Microscilla,144
Vibrio,140
Marivirga,140
Syntrophobacter,133
Endoriftia,129
Burkholderia,116
Robiginitalea,116
Desulfotalea,115
Pedobacter,114
Verrucomicrobiales,110
unclassified sequences,105
Desulfobulbus,104
Lentisphaera,104
Clostridium,101
Marinobacter,100
Colwellia,96
Anaerolinea,95
Haliangium,92
Candidatus Solibacter,91
Coraliomargarita,90
Beggiatoa,90
Bacillus,90
Spirochaeta,88
Dyadobacter,87
Congregibacter,85
Blastopirellula,85
Kordia,84
Cellulophaga,80
Pelobacter,79
Verrucomicrobia subdivision 3,75
Pirellula,75
Prevotella,75
Spirosoma,74
Roseobacter,73
Sorangium,72
Plesiocystis,72
Bacteriovorax,69
Flavobacterium,69
Methylobacter,66
Rhodothermus,65
Streptomyces,65
Mariprofundus,64
Mycobacterium,63
Anaeromyxobacter,62
Nitrosomonas,61
Erythrobacter,61
Bacteroidetes,61
Chitinophaga,61
Pseudoalteromonas,60
Campylobacterales,60
Synechococcus,60
Flavobacteria,60
Cytophaga,60
Opitutus,59
Trichomonas,58
Sulfurimonas,58
Nitrococcus,56
Thiobacillus,56
Chthoniobacter,55
Saccharophagus,55
Psychroflexus,55
Candidatus Accumulibacter,54
Labrenzia,54
Methylophaga,53
Chlorobium,52
Hahella,51
Cyanothece,50
Roseiflexus,50
Ruegeria,48
Candidatus Kuenenia,48
Verrucomicrobium,47
Teredinibacter,46
Syntrophus,46
Drosophila,45
Gramella,45
Alistipes,44
Magnetococcus,43
Zunongwangia,42
Desulfonatronospira,41
Thalassiosira,40
Croceibacter,40
Paludibacter,40
Neptuniibacter,39
Xanthomonas,38
Acinetobacter,38
Alcanivorax,38
Arcobacter,38
Gemmata,38
Leeuwenhoekiella,38
Bradyrhizobium,37
Dokdonia,37
Bermanella,36
Alkalilimnicola,36
Roseovarius,36
Paenibacillus,36
Parabacteroides,36
Methanosarcina,36
Methylococcus,35
Legionella,35
Alphaproteobacteria,35
Rhodobacteraceae,35
Nitrospira,35
Sphingobacterium,35
Thiomicrospira,34
Desulfurivibrio,34
Sinorhizobium,34
Herpetosiphon,34
Capnocytophaga,34
Candidatus Koribacter,34
Psychromonas,32
Desulfomicrobium,32
Neisseria,32
Sideroxydans,32
Victivallis,32
Gemmatimonas,32
Mucilaginibacter,32
Cellvibrio,30
Alteromonas,30
Stigmatella,30
Magnetospirillum,30
Methylobacterium,30
Photobacterium,29
Marinomonas,29
Kangiella,29
Halorhodospira,29
Leadbetterella,29
Danio,28
Halothiobacillus,28
Desulfarculus,28
Cupriavidus,28
Isosphaera,28
Chloroflexus,28
Acaryochloris,27
Frankia,27
Sulfuricurvum,26
Reinekea,25
Parvibaculum,25
Opitutaceae,24
Chloroherpeton,24
Viruses,23
Leptospira,23
Idiomarina,23
Nitrosospira,23
Methylotenera,23
Mesorhizobium,23
Ferrimonas,22
Myxococcus,22
Strongylocentrotus,21
Sphingomonas,21
Octadecabacter,21
Ktedonobacter,21
Acidobacterium,21
Campylobacter,20
Desulfohalobium,20
Thauera,20
Rhizobium,20
Desulfotomaculum,20
Eubacterium,20
Candidatus Cloacamonas,19
Rhodopseudomonas,19
Ilyobacter,19
Meiothermus,19
Porphyromonas,19
Archaea,19
Oceanospirillales,18
Acidithiobacillus,18
Dechloromonas,18
Polaromonas,18
Azospirillum,18
Fusobacterium,18
Desulfitobacterium,17
Microcoleus,17
Chryseobacterium,17
Stenotrophomonas,16
Nitratifractor,16
Helicobacter,16
Bdellovibrio,16
Ralstonia,16
Pseudovibrio,16
Oceanicola,16
Maritimibacter,16
Maricaulis,16
Hyphomonas,16
Acetivibrio,16
Lyngbya,16
Desulfurispirillum,16
Pelodictyon,16
Candidatus Poribacteria,16
Salinibacter,16
Conexibacter,16
Thermotoga,15
Methylovorus,15
Limnobacter,15
Rhodospirillum,15
Caulobacter,15
Deferribacter,15
Sphaerobacter,15
Moritella,14
Aromatoleum,14
Variovorax,14
Acidovorax,14
Jannaschia,14
Rhodomicrobium,14
Ruminococcus,14
Streptococcus,14
Lactobacillus,14
Denitrovibrio,14
Dehalococcoides,14
Rhodococcus,14
Azotobacter,13
Yersinia,13
Aeromonas,13
Candidatus Puniceispirillum,13
Candidatus Pelagibacter,13
Rhodobacter,13
Dethiobacter,13
Trichodesmium,13
Oscillochloris,13
Phaeodactylum,12
Akkermansia,12
Anaerobaculum,12
Leptothrix,12
Achromobacter,12
Phenylobacterium,12
Caldicellulosiruptor,12
Calditerrivibrio,12
Arthrospira,12
