Gammaproteobacteria,1855
Flavobacteriaceae,1501
Rhodobacteraceae,931
Desulfobacteraceae,885
Planctomycetaceae,750
Cytophagaceae,376
Deltaproteobacteria,365
Epsilonproteobacteria,347
Ectothiorhodospiraceae,330
Chromatiaceae,306
Bacteroidaceae,273
Desulfobulbaceae,253
Pseudomonadaceae,249
Vibrionaceae,231
Geobacteraceae,226
Enterobacteriaceae,216
Flavobacteriales,188
Sphingobacteriaceae,183
Burkholderiaceae,180
Shewanellaceae,177
Alteromonadaceae,177
Bacteria,175
Desulfuromonadaceae,174
Nitrosopumilaceae,166
Desulfovibrionaceae,165
Xanthomonadaceae,148
Flammeovirgaceae,144
Chlorobiaceae,142
Cyclobacteriaceae,140
Chroococcales,124
Methylococcaceae,118
Clostridiaceae,113
Helicobacteraceae,109
Lentisphaeraceae,109
Bacillaceae,107
Puniceicoccaceae,103
Porphyromonadaceae,102
Syntrophobacteraceae,101
unclassified sequences,100
Comamonadaceae,95
Verrucomicrobia subdivision 3,93
Spirochaetaceae,93
Anaerolineaceae,92
Oceanospirillaceae,91
Colwelliaceae,88
Haliangiaceae,87
Thiotrichaceae,85
Trichomonadidae,82
Myxococcaceae,82
Rhodothermaceae,81
Polyangiaceae,80
Opitutaceae,77
Piscirickettsiaceae,77
Rhodocyclaceae,76
Rhodospirillaceae,75
Nitrosomonadaceae,74
Oscillatoriales,73
Alcanivoracaceae,72
Solibacteraceae,71
Bradyrhizobiaceae,70
Chloroflexaceae,70
Pelobacteraceae,68
Rhizobiaceae,66
Verrucomicrobiales,65
Prevotellaceae,64
Bacteriovoracaceae,60
Campylobacteraceae,59
Sphingobacteriales,59
Desulfohalobiaceae,58
Streptomycetaceae,58
Verrucomicrobiaceae,57
Flavobacteria,57
Nannocystaceae,56
Peptococcaceae,55
Phyllobacteriaceae,54
Pseudoalteromonadaceae,53
Hydrogenophilaceae,53
Alteromonadales,52
Mycobacteriaceae,52
Gallionellaceae,50
Mariprofundaceae,49
Hyphomonadaceae,49
Bacteroidetes,49
Methylophilaceae,47
Methanosarcinaceae,47
Acidobacteria,46
Proteobacteria,45
Neisseriaceae,44
Spartobacteria,43
Campylobacterales,43
Syntrophaceae,43
Sphingomonadaceae,43
Paenibacillaceae,43
Rikenellaceae,42
Legionellaceae,41
Betaproteobacteria,40
Planctomycetales,40
