Gammaproteobacteria,1206
Planctomycetaceae,816
Flavobacteriaceae,790
Desulfobacteraceae,715
Rhodobacteraceae,537
Deltaproteobacteria,333
Epsilonproteobacteria,280
Desulfobulbaceae,218
Bacteroidaceae,214
Cytophagaceae,208
Chromatiaceae,181
Geobacteraceae,177
Ectothiorhodospiraceae,171
Bacteria,164
Desulfovibrionaceae,159
Vibrionaceae,148
Burkholderiaceae,145
Shewanellaceae,141
Pseudomonadaceae,135
Nitrosopumilaceae,123
Enterobacteriaceae,122
Chroococcales,114
Alteromonadaceae,110
Sphingobacteriaceae,109
Chlorobiaceae,99
Flavobacteriales,92
Syntrophobacteraceae,89
Desulfuromonadaceae,88
Anaerolineaceae,87
Clostridiaceae,84
Bacillaceae,81
Xanthomonadaceae,80
Flammeovirgaceae,76
unclassified sequences,75
Haliangiaceae,75
Lentisphaeraceae,71
Cyclobacteriaceae,71
Solibacteraceae,71
Methylococcaceae,68
Rhodothermaceae,65
Puniceicoccaceae,63
Peptococcaceae,63
Spirochaetaceae,62
Thiotrichaceae,62
Helicobacteraceae,60
Verrucomicrobiaceae,59
Desulfohalobiaceae,57
Pelobacteraceae,56
Oscillatoriales,56
Verrucomicrobiales,55
Myxococcaceae,55
Verrucomicrobia subdivision 3,54
Oceanospirillaceae,54
Comamonadaceae,54
Opitutaceae,51
Rhodospirillaceae,51
Bradyrhizobiaceae,51
Chloroflexaceae,51
Colwelliaceae,50
Nitrosomonadaceae,49
Streptomycetaceae,49
Spartobacteria,46
Prevotellaceae,46
Methanosarcinaceae,46
Nannocystaceae,45
Porphyromonadaceae,45
Rhizobiaceae,44
Phyllobacteriaceae,42
Nitrospiraceae,41
Sphingobacteriales,41
Campylobacteraceae,40
Sphingomonadaceae,40
Bacteriovoracaceae,39
Polyangiaceae,37
Alcanivoracaceae,36
Gemmatimonadaceae,36
Myoviridae,35
Proteobacteria,34
Planctomycetales,34
Thermoanaerobacteraceae,34
Ktedonobacteraceae,34
Piscirickettsiaceae,32
Syntrophaceae,32
Rhodocyclaceae,32
Erythrobacteraceae,32
Pseudoalteromonadaceae,31
Desulfomicrobiaceae,31
Neisseriaceae,31
Hydrogenophilaceae,31
Synergistaceae,30
Fusobacteriaceae,30
Mariprofundaceae,29
Pasteurellaceae,29
Hahellaceae,29
Gallionellaceae,28
Bacteroidetes,28
Mycobacteriaceae,28
Acidobacteria,28
Flavobacteria,27
Hyphomonadaceae,26
Thermococcaceae,26
Caulobacteraceae,25
Ruminococcaceae,25
Betaproteobacteria,24
Alphaproteobacteria,24
Thermaceae,24
Deferribacteraceae,24
Acidobacteriaceae,24
Archaea,24
Euryarchaeota,24
Campylobacterales,23
Desulfarculaceae,23
Paenibacillaceae,23
Dehalococcoidetes,23
Viruses,22
Thalassiosiraceae,22
Legionellaceae,22
Victivallaceae,22
Nostocaceae,20
Alteromonadales,19
Methylobacteriaceae,19
Frankiaceae,19
Cystobacteraceae,18
Eubacteriaceae,18
Thermotogaceae,17
Moraxellaceae,17
Rickettsiales,17
Acetobacteraceae,17
Xanthobacteraceae,17
Veillonellaceae,17
Aquificaceae,17
Burkholderiales,16
Halanaerobiaceae,16
Lachnospiraceae,16
Trichomonadidae,15
Methylophilaceae,15
Acidithiobacillaceae,14
Bdellovibrionaceae,14
Clostridiales,14
Thermomicrobiaceae,14
Herpetosiphonaceae,14
Rikenellaceae,14
Strongylocentrotidae,13
Hyphomicrobiaceae,13
Thermoanaerobacterales Family III. Incertae Sedis,13
Syntrophomonadaceae,13
Trueperaceae,13
Rubrobacteraceae,13
Phycodnaviridae,12
Leptospiraceae,12
Coxiellaceae,12
Psychromonadaceae,12
Cyanobacteria,12
Halobacteriaceae,12
Podoviridae,11
Poaceae,11
Halomonadaceae,11
Moritellaceae,11
Aeromonadaceae,11
Deinococcaceae,11
